"t.body.acc.mean.x" "t.body.acc.mean.y" "t.body.acc.mean.z" "t.body.acc.std.x" "t.body.acc.std.y" "t.body.acc.std.z" "t.gravity.acc.mean.x" "t.gravity.acc.mean.y" "t.gravity.acc.mean.z" "t.gravity.acc.std.x" "t.gravity.acc.std.y" "t.gravity.acc.std.z" "t.body.acc.jerk.mean.x" "t.body.acc.jerk.mean.y" "t.body.acc.jerk.mean.z" "t.body.acc.jerk.std.x" "t.body.acc.jerk.std.y" "t.body.acc.jerk.std.z" "t.body.gyro.mean.x" "t.body.gyro.mean.y" "t.body.gyro.mean.z" "t.body.gyro.std.x" "t.body.gyro.std.y" "t.body.gyro.std.z" "t.body.gyro.jerk.mean.x" "t.body.gyro.jerk.mean.y" "t.body.gyro.jerk.mean.z" "t.body.gyro.jerk.std.x" "t.body.gyro.jerk.std.y" "t.body.gyro.jerk.std.z" "t.body.acc.mag.mean" "t.body.acc.mag.std" "t.gravity.acc.mag.mean" "t.gravity.acc.mag.std" "t.body.acc.jerk.mag.mean" "t.body.acc.jerk.mag.std" "t.body.gyro.mag.mean" "t.body.gyro.mag.std" "t.body.gyro.jerk.mag.mean" "t.body.gyro.jerk.mag.std" "f.body.acc.mean.x" "f.body.acc.mean.y" "f.body.acc.mean.z" "f.body.acc.std.x" "f.body.acc.std.y" "f.body.acc.std.z" "f.body.acc.mean.freq.x" "f.body.acc.mean.freq.y" "f.body.acc.mean.freq.z" "f.body.acc.jerk.mean.x" "f.body.acc.jerk.mean.y" "f.body.acc.jerk.mean.z" "f.body.acc.jerk.std.x" "f.body.acc.jerk.std.y" "f.body.acc.jerk.std.z" "f.body.acc.jerk.mean.freq.x" "f.body.acc.jerk.mean.freq.y" "f.body.acc.jerk.mean.freq.z" "f.body.gyro.mean.x" "f.body.gyro.mean.y" "f.body.gyro.mean.z" "f.body.gyro.std.x" "f.body.gyro.std.y" "f.body.gyro.std.z" "f.body.gyro.mean.freq.x" "f.body.gyro.mean.freq.y" "f.body.gyro.mean.freq.z" "f.body.acc.mag.mean" "f.body.acc.mag.std" "f.body.acc.mag.mean.freq" "f.body.body.acc.jerk.mag.mean" "f.body.body.acc.jerk.mag.std" "f.body.body.acc.jerk.mag.mean.freq" "f.body.body.gyro.mag.mean" "f.body.body.gyro.mag.std" "f.body.body.gyro.mag.mean.freq" "f.body.body.gyro.jerk.mag.mean" "f.body.body.gyro.jerk.mag.std" "f.body.body.gyro.jerk.mag.mean.freq" "angle.t.body.acc.mean.gravity" "angle.t.body.acc.jerk.mean.gravity.mean" "angle.t.body.gyro.mean.gravity.mean" "angle.t.body.gyro.jerk.mean.gravity.mean" "angle.x.gravity.mean" "angle.y.gravity.mean" "angle.z.gravity.mean"
"walking.downstairs.2" 0.272108429531915 -0.0168420419404255 -0.114360948276596 -0.977049642340426 -0.96539772787234 -0.96347719106383 -0.353741355106383 0.904273681702128 0.353156857021277 -0.964950675319149 -0.985192364468085 -0.962570459574468 0.0747552709574468 0.00942322327361702 0.00547947481062766 -0.979288316808511 -0.962703563617021 -0.981513880212766 -0.0248314060531915 -0.0759881210234043 0.137502980276596 -0.977957158510638 -0.972533751702128 -0.956863138510638 -0.100820027085106 -0.0404941128723404 -0.0695352914680851 -0.977924760425532 -0.979582498297872 -0.976152264893617 -0.965596535531915 -0.965772410638298 -0.965596535531915 -0.965772410638298 -0.975990245106383 -0.975480613191489 -0.951421710638298 -0.955860440212766 -0.979997027446808 -0.978791839361702 -0.976435319148936 -0.961547803829787 -0.969223522340426 -0.977375155319149 -0.968999054893617 -0.962592306382979 -0.0617433856382979 0.389532599957447 0.223932939106383 -0.979265425744681 -0.963593538085106 -0.978321530638298 -0.981264212765957 -0.964310816808511 -0.983375059148936 0.189738542491489 0.0720671172340425 0.110509660531915 -0.971308546382979 -0.971924684042553 -0.953596756808511 -0.980090571276596 -0.973223369361702 -0.961944682553191 0.00299774749148936 0.0244246543191489 0.0765625032421277 -0.967576629787234 -0.969415735744681 0.294822979119149 -0.974411870212766 -0.975724788297872 0.289736720804255 -0.963522232553191 -0.95845760212766 0.0963234346361702 -0.979295899148936 -0.979364134255319 0.158894596051064 0.024285896106383 0.049872564293617 0.0102911260865957 0.0331072813191489 0.504900408297872 -0.746205683404255 -0.239606413574468
"walking.upstairs.2" 0.241006919791667 -0.01191215600625 -0.115162810175 -0.9416006599375 -0.925571274041667 -0.938189233333333 -0.32743287625 0.900046846041667 0.306334592275 -0.90532822875 -0.955438774166667 -0.939554645 0.100973875229167 -0.0002395478875 -0.00561942005833333 -0.96944194625 -0.943097096875 -0.967457341458333 -0.00376296696041667 -0.0961045777395833 0.1685089538125 -0.960003933541667 -0.954202845 -0.951578659375 -0.108619353 -0.042315003545 -0.0658584343333333 -0.953451369166667 -0.9693848325 -0.969245923958333 -0.9318605918125 -0.900621534791667 -0.9318605918125 -0.900621534791667 -0.962254710625 -0.955996493125 -0.918609455625 -0.931564839166667 -0.967513184375 -0.96323662375 -0.943756724166667 -0.927754780625 -0.947722006458333 -0.94113519194375 -0.928737147 -0.937546121041667 -0.127580726 0.271691043466667 0.19146894618125 -0.96957412125 -0.945054493541667 -0.96320914875 -0.972162188958333 -0.944960940833333 -0.97037905875 0.09658104554375 -0.0223063060979167 0.0419483501479167 -0.945903867291667 -0.95413933625 -0.94769523125 -0.964891168958333 -0.954756507916667 -0.957537202708333 -0.00407561191041667 0.0022849333375 0.0990129163958333 -0.9148707468125 -0.908440656041667 0.1820014189375 -0.955606486875 -0.955588983333333 0.155569902279167 -0.941837728958333 -0.936758569791667 0.0428013261666667 -0.9645081825 -0.963935326875 0.116502815066667 -0.00981495069614583 -0.0126259348539583 0.1424639313125 -0.0892814506666667 0.485018648333333 -0.759831153333333 -0.206043479752083
"laying.3" 0.2693441 -0.0113678074645161 -0.10369644416129 -0.983154428548387 -0.938562177580645 -0.938847408225806 0.923790481774194 0.0382944357096774 0.138645983684355 -0.986187436451613 -0.966994003225806 -0.951913125483871 0.0739941608387097 0.0175460906777419 -0.00192782457258065 -0.981782391612903 -0.970468074354839 -0.981318653548387 -0.0318629142580645 -0.0677683106129032 0.0739222091129032 -0.985610237258065 -0.963249887258064 -0.963625803387097 -0.0975260269354839 -0.0409141870645161 -0.0522459003496452 -0.986490726129032 -0.984227035322581 -0.979722999516129 -0.953272468225806 -0.942524974032258 -0.953272468225806 -0.942524974032258 -0.979593745645161 -0.976609581935484 -0.962055988870968 -0.959869493387097 -0.985736582741935 -0.983351509516129 -0.980813318064516 -0.947938305806452 -0.956706049677419 -0.984334576290323 -0.937240905967742 -0.934082151774194 -0.00018345634032258 0.0234091705241935 0.00732680179467742 -0.982020651129032 -0.970702856774194 -0.978380486774194 -0.983205131774194 -0.972451893064516 -0.982865361290323 0.189806145146774 -0.11041897184871 -0.0289763691467742 -0.98134460983871 -0.970464755322581 -0.96397152016129 -0.987032339354839 -0.96014476483871 -0.967073406612903 0.0464537720951613 -0.336531800935484 -0.0130926691879032 -0.951700208548387 -0.946493766774194 0.0754443651241935 -0.975545373387097 -0.977023722903226 0.298996435532258 -0.968732273387097 -0.961288159193548 -0.159269917443548 -0.983905239516129 -0.98352574 0.106665390369355 0.0153688777193548 0.025539284766129 -0.00207684011129032 -0.0393620461758065 -0.780389471774193 0.0574548404772581 -0.0782179282258064
"sitting.3" 0.279972324615385 -0.0167092584423077 -0.110003310173077 -0.990517721346154 -0.958701863442308 -0.966469580384615 0.874627471730769 0.20696636625 0.219914027988462 -0.988251370961538 -0.972536384615385 -0.971698266346154 0.0741022257390385 0.00453358725269231 0.00182905142307692 -0.989454390384615 -0.9846201375 -0.9880848025 -0.0374597505192308 -0.0664748665961538 0.0733820698076923 -0.988149043269231 -0.981932503076923 -0.971853555576923 -0.0955327843269231 -0.0409515641807692 -0.0470883285346154 -0.992641176730769 -0.991744899423077 -0.990519824038462 -0.973646090576923 -0.963579642115385 -0.973646090576923 -0.963579642115385 -0.988679234423077 -0.987822385961538 -0.966738230769231 -0.969356925384615 -0.993144453076923 -0.991746504038462 -0.989602217884615 -0.967073803461538 -0.975205723653846 -0.990953132884615 -0.956838611153846 -0.963757445769231 -0.0456994445634615 0.169557292592308 0.13796534685 -0.989783795769231 -0.984702592115385 -0.986042274230769 -0.990029952884615 -0.985679384615385 -0.988727192307692 0.167446521480769 -0.00670854126923077 0.0479413330211538 -0.987302726346154 -0.984440499230769 -0.975448187692308 -0.988555140961539 -0.980632705384615 -0.973388340961538 0.0999653926763461 -0.233955162007692 0.035048137875 -0.970476027115385 -0.965112379423077 0.207857312071154 -0.987404645576923 -0.987166129038462 0.338368496898077 -0.979830473076923 -0.968506121538461 -0.0732443544211538 -0.991927799615385 -0.991776851346154 0.241762750767308 -0.0104433973865385 0.0350615679832692 0.0495093106346154 -0.0314327280823077 -0.680781685769231 -0.0613478708846154 -0.135353553634615
"standing.3" 0.274646611803279 -0.0146819177619672 -0.107171127918033 -0.989614971967213 -0.953065604426229 -0.964118261311475 0.85251541147541 0.211223137622951 0.220870894163934 -0.983784622622951 -0.96586042704918 -0.967112743278689 0.0779609476557377 -0.000690372057540984 -0.00408999705311475 -0.991332689508197 -0.981653350491803 -0.988252037540984 -0.041311212295082 -0.0705517768606557 0.0838293772147541 -0.986556894754098 -0.978828246229508 -0.968762035081967 -0.0934521523606557 -0.0400321066393443 -0.0496679715770492 -0.992416404918033 -0.990875543442623 -0.991301583442623 -0.970826132459016 -0.961014022622951 -0.970826132459016 -0.961014022622951 -0.988590498196721 -0.988174302131148 -0.955666102622951 -0.966571580163934 -0.992626898852459 -0.991372143278689 -0.989614737704918 -0.959946236229508 -0.974171325081967 -0.989675275737705 -0.951871550163934 -0.960888777377049 -0.0647674675672131 0.0680133518347541 0.0473405643016393 -0.991519563606557 -0.981645087704918 -0.986226163934426 -0.991902364918033 -0.983118068852459 -0.988867461967213 0.164425727893443 -0.0949657453770492 -0.00554439634754098 -0.984360473934426 -0.981559942295082 -0.972181871803279 -0.98725196295082 -0.97741210295082 -0.970596744590164 0.000395396640983608 -0.247654284234426 -0.0330122707967213 -0.967708652131148 -0.962817068852459 0.117483247093443 -0.987548753606557 -0.987801807540984 0.303974383 -0.976270686721311 -0.966351606721311 -0.0747668774586885 -0.991414050163934 -0.991607118852459 0.214158321221311 0.00385488468262295 -0.0122842208196721 0.0120161398245902 -0.064792221795082 -0.665339685737705 -0.0663973359918033 -0.137404131614754
"walking.3" 0.260415306258621 -0.011685058412069 -0.0978339617448276 -0.979064619482759 -0.951622517758621 -0.954224815517241 0.768513092068966 0.105462985172414 0.285470027310345 -0.969879697241379 -0.968123641724138 -0.958737652586207 0.0798247275862069 0.00693873793568965 -0.00472232604724138 -0.983528821896552 -0.97366010637931 -0.983166640172414 -0.0338810851896552 -0.0822410564982759 0.0820843506896552 -0.986313639137931 -0.966865318965517 -0.96106198637931 -0.0961037148448276 -0.0402471758465517 -0.0527807667 -0.988489365689655 -0.987307721034483 -0.981555069310345 -0.958036495172414 -0.951487602068966 -0.958036495172414 -0.951487602068966 -0.981759512241379 -0.979781309137931 -0.958905805689655 -0.960489699137931 -0.987683836896552 -0.987004169655172 -0.979793807241379 -0.957494835517241 -0.965190742068965 -0.97902816 -0.95141556637931 -0.951541450344828 -0.108960381287931 0.101270269913793 0.0976518363751552 -0.983855559827586 -0.973695830689655 -0.980588697068966 -0.984732310689655 -0.975603142413793 -0.984351834310345 0.140698398291379 -0.0617954300689655 0.000291299013275862 -0.983185983275862 -0.972957725172414 -0.961773365517241 -0.987325070689655 -0.963809822241379 -0.964443286034483 0.0300430114365517 -0.345026299896552 -0.00692942088965517 -0.961127521551724 -0.954045026034483 0.118304739470172 -0.979087377758621 -0.979663810172414 0.303690555482759 -0.969752217241379 -0.961324347758621 -0.14397169787931 -0.987216541724138 -0.987411460344828 0.232609416458621 -0.0142787504337931 0.0119218880741379 0.00723046083103448 -0.0295828843862069 -0.54691470412069 0.001677328 -0.189064813706897
"walking.downstairs.3" 0.274422803061224 -0.0129442480216327 -0.110146121938776 -0.989514965918367 -0.935016657959184 -0.949346592857143 0.877458175918367 0.0253842347755102 0.170317484102041 -0.985418508163265 -0.949246947408163 -0.949998103265306 0.0778948002244898 -0.00154380645428571 -0.00650396710979592 -0.991775775714286 -0.980621213265306 -0.987215152653061 -0.0356902059857143 -0.0824120566326531 0.109486306469388 -0.985767110612245 -0.974484994285714 -0.972665285714286 -0.093436784244898 -0.040209714 -0.0593483251612245 -0.992259615714286 -0.991687137755102 -0.987428186530612 -0.962233803469388 -0.942829351959184 -0.962233803469388 -0.942829351959184 -0.987915754693877 -0.986995172653061 -0.960202441632653 -0.965446742040816 -0.992466516734694 -0.990514413877551 -0.989821266326531 -0.949935716938776 -0.963734676938775 -0.989470573673469 -0.93163806244898 -0.945315693877551 -0.0492609895632653 0.0650305218816326 0.0711282252632653 -0.991772325918367 -0.980621345510204 -0.984938918367347 -0.992524031632653 -0.982119846938776 -0.988152682857143 0.209200680020408 -0.0426929282387755 0.035042438844898 -0.982777305918367 -0.980861522857143 -0.97384830755102 -0.98670881 -0.971373784693878 -0.974804752040816 0.113623385753061 -0.320790370959184 0.000223159902040817 -0.956635563265306 -0.944402897 0.0869767465489796 -0.98664638244898 -0.986244464081633 0.281061183122449 -0.975635222857143 -0.965038556122449 -0.133602259606122 -0.991396363265306 -0.989730653469388 0.148435704836735 0.0112377304387755 0.00670437310612245 -0.000825139247346938 -0.0350256797612245 -0.650341283469388 0.064261620877551 -0.100873662122449
"walking.upstairs.3" 0.276929611694915 -0.0173313840128814 -0.109875641427119 -0.986958069491525 -0.956115617966102 -0.959844022711864 0.846576113050847 0.203081058423729 0.307629928983051 -0.976366341694915 -0.965421840847458 -0.95630705440678 0.0751164245508475 0.0107264121371186 -0.00109174491949153 -0.993216446440678 -0.985213697627119 -0.990249320677966 -0.0415143702711864 -0.0853970304237288 0.0571393503898305 -0.990461840677966 -0.983304347457627 -0.970064388135593 -0.0949290451186441 -0.0383861286491525 -0.0474276022661017 -0.994306425084746 -0.994313106440678 -0.992830025423729 -0.971586644745763 -0.955904152542373 -0.971586644745763 -0.955904152542373 -0.991067848474576 -0.991015913898305 -0.952546956271186 -0.966779420508475 -0.995106419830509 -0.994329615762712 -0.988094573898305 -0.964256655254237 -0.972586004576271 -0.986563477627119 -0.954338243050847 -0.956024225084746 -0.0697953617220339 0.102131371859322 0.135159944186441 -0.993158538644068 -0.985237889152542 -0.988350268644068 -0.993924628305085 -0.986291629491525 -0.990789196271186 0.233691520372881 0.0268037456372881 0.0840727593254237 -0.988727911864407 -0.98660853220339 -0.972366874915254 -0.991031835084746 -0.98165769661017 -0.971996377966102 0.117236762872881 -0.19562338229661 0.0195405732864407 -0.965324963559322 -0.957346807627119 0.150123685845763 -0.990490341694915 -0.990519285084746 0.323681461322034 -0.976688246101695 -0.966302398983051 -0.0822107899491525 -0.994319906610169 -0.994404883050847 0.271005489237288 0.0246441478418644 0.0097271391738983 0.00890952705084746 -0.0892362433728814 -0.615919904745763 -0.058700670520339 -0.199286544915254
"laying.4" 0.279752228333333 -0.0183461488388889 -0.108698032648148 -0.967145362407407 -0.97039647037037 -0.974698135925926 -0.407660607037037 0.17286231962963 0.520204621851852 -0.960481834259259 -0.984234058888889 -0.977954808333333 0.0747947065555555 0.0112692389351852 -0.00106713614444444 -0.984612553703704 -0.979545763518519 -0.986489320555556 -0.0125224851701852 -0.0795903822425926 0.132138426833333 -0.980754150555556 -0.961181038148148 -0.963642880740741 -0.10260840537037 -0.0399148979814815 -0.0682823188518518 -0.986219785925926 -0.978929172962963 -0.989732594814815 -0.968481663148148 -0.964084640925926 -0.968481663148148 -0.964084640925926 -0.985596552777778 -0.982799885740741 -0.940203985925926 -0.945947909814815 -0.984119708703704 -0.979456100555556 -0.975620893518519 -0.972422573888889 -0.979670982407407 -0.964472289074074 -0.970688008703704 -0.97356185462963 -0.37794017387037 0.191768966296296 0.236275200888889 -0.984977588888889 -0.979579338518519 -0.984623113333333 -0.985630351296296 -0.981024622962963 -0.986880628148148 0.0587368919972222 0.0534012056074074 0.0898755416944444 -0.977952612962963 -0.967883973703704 -0.965693226111111 -0.981717759074074 -0.958289496481481 -0.966244545925926 -0.0599328533151852 -0.219859812481481 -0.00723053385018518 -0.971547375185185 -0.965118876666667 0.0702235481555556 -0.982800501851852 -0.981715866296296 0.301484113555556 -0.958534641851852 -0.947760670740741 -0.0462969615148148 -0.980470214814815 -0.979420547592593 0.236334834666667 0.0266748998375926 -0.00164233162592592 0.071547692537037 0.0593562748703704 0.544080554259259 -0.0299235940740741 -0.388760985185185
"sitting.4" 0.259261753 -0.029994284328 -0.11232369844 -0.9532427868 -0.9106555654 -0.9375841254 -0.4849636352 0.0309982698 0.2356388198 -0.9351557521 -0.9383833342 -0.94324083462 0.087938142906 0.031827786336 0.0019122887778 -0.9793784896 -0.9675425388 -0.9681164434 -0.008131377758 -0.0878245991 0.14107588332 -0.9453122338 -0.9483539146 -0.9613566342 -0.099762676704 -0.042858069042 -0.0638829908 -0.9569724842 -0.9732344306 -0.9847902736 -0.9347568486 -0.90416193848 -0.9347568486 -0.90416193848 -0.9755497604 -0.9613964592 -0.9124015218 -0.907068201 -0.9747470442 -0.9601936656 -0.9612777708 -0.931859827 -0.9474227744 -0.9505398502 -0.90650070998 -0.93726484666 -0.357554742594 -0.056618123844 0.248843369232 -0.9789516678 -0.9677607594 -0.9631409922 -0.981938938 -0.9698293646 -0.97191551 0.050657106548 -0.08451759894 0.116719005612 -0.93561558 -0.9546027526 -0.9598007858 -0.9488677832 -0.945667469 -0.9656098286 -0.073289704062 -0.191006261628 0.140443327222 -0.9255183142 -0.908636410776 0.035680585426 -0.961780142 -0.9599284128 0.15774194202 -0.927275268 -0.9105126038 -0.12758792762 -0.9625492986 -0.9600331892 0.065509262638 0.0025757758298 0.028930273462 0.026248788542 0.07353038111448 0.5997390926 0.08959080584 -0.1864944698
"standing.4" 0.275715501071429 -0.0143632318517857 -0.114755015571429 -0.952356017321429 -0.940723572142857 -0.946779945357143 -0.465544357678571 0.547625521071429 0.498144299910714 -0.9304263675 -0.975775844464286 -0.959535871964286 0.0835932481071429 0.00827512820946429 -0.00467318746017857 -0.974237128571429 -0.959964390178571 -0.968054952857143 -0.0205795094375 -0.109806977743571 0.129411895660714 -0.958700453035714 -0.947280227678571 -0.956298457678571 -0.107497994053571 -0.0346888163464286 -0.0650670478928571 -0.95881034375 -0.965271162321429 -0.978762390892857 -0.9439129375 -0.925927038392857 -0.9439129375 -0.925927038392857 -0.970783371071429 -0.960649416071429 -0.931814785714286 -0.92334639375 -0.9702483725 -0.959672905714286 -0.957021345535714 -0.947268379642857 -0.953850937142857 -0.950922255892857 -0.941441369821429 -0.9467033425 -0.309162154380357 0.184693346017857 0.183367770278571 -0.974901628214286 -0.960423864821429 -0.964370962678571 -0.975873170535714 -0.962547653928571 -0.970327641785714 0.00237340391964286 0.0317365190696429 0.0903067375482143 -0.94690236125 -0.950033466607143 -0.954447131785714 -0.962724467142857 -0.94651527875 -0.960915820714286 0.0421028985716071 -0.0666774148089286 0.113849189178571 -0.938815723267857 -0.930676982732143 0.131133566358929 -0.961980362678571 -0.958008838928571 0.173942411180357 -0.93799746125 -0.927573375357143 0.0950510608410714 -0.962571059107143 -0.958803346785714 0.119443503751786 -0.0164608698750179 0.0325243454232143 0.001326907125 0.00958481635178571 0.585762639642857 -0.463774353375 -0.415349903714286
"walking.4" 0.265562292783333 -0.0196614648376667 -0.103145692216667 -0.9599543935 -0.9475278615 -0.937495941633333 -0.259387588666667 0.777345774666667 0.419113635433333 -0.9380003886 -0.9671654295 -0.950536305366667 0.0872738184 0.022843657125 -0.0133485237821667 -0.972514896666667 -0.972177693833333 -0.965312673833333 -0.000840396705 -0.0773262621233333 0.147829254333333 -0.969246569333333 -0.961014658833333 -0.9631612495 -0.104669770933333 -0.0370400922016667 -0.0662255484833333 -0.9670934375 -0.975045661666667 -0.984865457833333 -0.951678789833333 -0.928547816166667 -0.951678789833333 -0.928547816166667 -0.972359096833333 -0.959138518166667 -0.933011615 -0.936154393666667 -0.978922508 -0.9670401495 -0.960896299166667 -0.954755648 -0.945239706333333 -0.960168939 -0.947301096766667 -0.937973624933333 -0.0921851931133333 0.18552553635 0.266643984412333 -0.972060684333333 -0.971663554166667 -0.9609620575 -0.9756933075 -0.974953192666667 -0.968361162833333 0.201162301 0.0317302527266667 0.106057561633333 -0.959586255833333 -0.960809125333333 -0.963102793833333 -0.972588291333333 -0.962008369333333 -0.966746940666667 0.0530169668783333 0.0202776566995 0.2077973337735 -0.939035817966667 -0.934395784983333 0.30026268245 -0.958222756166667 -0.959766102333333 0.2865857934 -0.946590417333333 -0.940756429666667 0.0872335642885 -0.967059605333333 -0.969145069 0.289652871866667 -0.03262180768 -0.0151027639683333 -0.0266156537716667 0.0225120062231667 0.436039041666667 -0.617617702 -0.33004546807
"walking.downstairs.4" 0.238269742666667 -0.0200012724173333 -0.101004909955556 -0.931916393333333 -0.934433461333333 -0.944588898444444 -0.371243134177778 0.605807387555556 0.527312053155556 -0.894490582 -0.974428382222222 -0.958219111555556 0.0974123108 0.00122848091177778 -0.0107427860022222 -0.975569106 -0.966943577555556 -0.968968738222222 -0.0155818696711111 -0.110064831728889 0.137489046111111 -0.966433331555556 -0.952543047333333 -0.970253098888889 -0.0991612386 -0.0367077917111111 -0.0619173018866667 -0.971884424444444 -0.976939264666667 -0.983910766444444 -0.931151251555556 -0.904263792622222 -0.931151251555556 -0.904263792622222 -0.971090256 -0.967460450888889 -0.931864015333333 -0.938737585555556 -0.978491450888889 -0.974141638888889 -0.945538852444444 -0.947946484 -0.952996341555556 -0.927554874888889 -0.931750016444444 -0.943676433111111 -0.387822952431111 -0.0330801136222222 0.163905338897778 -0.975378646666667 -0.968133839111111 -0.966915356444444 -0.978085753555555 -0.968052251777778 -0.969550068666667 0.0501102767182222 -0.115322049204444 -0.0267759310546667 -0.960918364222222 -0.960037317111111 -0.969065217333333 -0.968347938444444 -0.949367130444444 -0.973338162444444 -0.198399897246667 -0.194958717982222 0.0637347645533333 -0.922560931644444 -0.909791233548889 -0.0238729112666667 -0.966686862888889 -0.967822853555556 0.339573338644444 -0.951812810222222 -0.940949357555556 -0.138063099955556 -0.975182784666667 -0.974562407777778 0.103752434371111 0.0219886501511111 -0.0388513495377778 0.0544662924888889 0.0241800714111111 0.516543168444444 -0.460095318866667 -0.466043943904444
"walking.upstairs.4" 0.274595862692308 -0.0202303854038462 -0.109109992711538 -0.958100479807692 -0.934385025 -0.955004963846154 -0.517405599615385 0.224201755 0.884290124615385 -0.948168156923077 -0.969644724038462 -0.975590893846154 0.0788299064423077 0.0180830588730769 -0.00362023942846154 -0.969675956730769 -0.968337197884615 -0.968024294038462 -0.00780964305384615 -0.144248809057692 0.116079133578846 -0.953671877692308 -0.942070712115385 -0.958881649038462 -0.106446182846154 -0.0302367948538462 -0.0634962078461538 -0.956126049038462 -0.968116906730769 -0.976795836346154 -0.946277224615385 -0.944304050576923 -0.946277224615385 -0.944304050576923 -0.970008076346154 -0.963598705384615 -0.913384844038462 -0.915281956346154 -0.970058471346154 -0.960313353076923 -0.960717813269231 -0.946075642307692 -0.957866610576923 -0.957376570192308 -0.932288391346154 -0.956344769615385 -0.386437318521923 -0.119200299063462 0.194385796576923 -0.969144802692308 -0.968929392692308 -0.964811583076923 -0.973199387115385 -0.969965185769231 -0.969756905384615 0.00346376560384615 -0.189554985309615 -0.0255777707230769 -0.942267635 -0.947291472884615 -0.956292013461538 -0.957521472307692 -0.939960034807692 -0.9636062625 -0.0938551146856923 -0.219834402226923 0.0685418922519231 -0.950582262692308 -0.948936355769231 -0.0761016715192308 -0.962562776346154 -0.963949143461538 0.208859139124231 -0.931095549423077 -0.919842535961538 -0.0966357924480769 -0.962110650192308 -0.960577899807692 0.0804135125192308 0.006738919825 -0.00213114310192307 0.0298825330188462 0.0396863222923077 0.623478565384615 -0.0869061656923077 -0.760268040961538
"laying.5" 0.282726943653846 -0.0156202818403846 -0.110231388557692 -0.985752417307692 -0.954423066730769 -0.957397428653846 0.845268193846154 -0.0486495458722692 0.233037432151923 -0.9863104275 -0.973944254615385 -0.962027582307692 0.0741838758076923 0.0103538362790385 -0.00295560270615385 -0.983914814615385 -0.979026514615385 -0.987444250192308 -0.0321104676519231 -0.0635774424769231 0.0625935915384615 -0.971034213846154 -0.971705255 -0.956027126923077 -0.0965592787115385 -0.0415914164826923 -0.0484440134211538 -0.984384431346154 -0.988583536923077 -0.985849735769231 -0.967748812692308 -0.960637320384615 -0.967748812692308 -0.960637320384615 -0.985040158269231 -0.982798492884615 -0.949392561923077 -0.949429330961538 -0.988678087115385 -0.986773647692308 -0.983725690384615 -0.962454868269231 -0.969892580961538 -0.986733775769231 -0.952801513461539 -0.953953176153846 -0.0748771398442308 -0.000827279819230768 0.150140828634615 -0.983556888076923 -0.978803726923077 -0.985241629615385 -0.985866630384615 -0.980962464807692 -0.988252375961538 0.19327931075 -0.0890874727615385 0.0174183014807692 -0.969351455576923 -0.975545542692308 -0.960616395 -0.972016499615385 -0.969783728269231 -0.958663910384615 -0.084458973025 -0.290383859511538 -0.0952629224507692 -0.967472778653846 -0.962696423076923 0.143459894688462 -0.982356227884615 -0.982331315961538 0.32561979075 -0.964555451153846 -0.948960317307692 -0.166472203592308 -0.987384133846154 -0.986608811730769 0.211138429132692 0.00407305426923077 0.102596788977692 0.0452959991519231 -0.0446189317942308 -0.60781155 0.113202703480769 -0.146974563644231
"sitting.5" 0.262654478761364 -0.00714886821818182 -0.0895310382727273 -0.967707840227273 -0.888294139545455 -0.916782241818182 0.881565302727273 -0.0958271318409091 0.228716075590909 -0.971412298636364 -0.941242676590909 -0.925528685 0.0794326173181818 0.00695739996363636 -0.00852224743181818 -0.966053749090909 -0.9470578925 -0.975284065454545 -0.0298781412590909 -0.0612112690090909 0.0669245194772727 -0.940625165454545 -0.939505045681818 -0.915397243409091 -0.100806072136364 -0.0478079391818182 -0.0373032242659091 -0.957502991136364 -0.972758843863636 -0.960381707272727 -0.919588910681818 -0.907340195681818 -0.919588910681818 -0.907340195681818 -0.964478539772727 -0.958378778409091 -0.912721041136364 -0.907121733409091 -0.96940033 -0.964701233863636 -0.965425727272727 -0.909849734090909 -0.943131086136364 -0.9692582425 -0.885200211818182 -0.910259460454545 -0.105749656088636 -0.0425302016568182 0.0212357241363636 -0.966096572954545 -0.948456364545455 -0.971550042727273 -0.969234432727273 -0.949345362272727 -0.977689208181818 0.0826306656781818 -0.222460104059091 -0.107050193375 -0.934229712727273 -0.94719409 -0.917650300909091 -0.942982269772727 -0.93602077 -0.923108280454545 -0.127836186968182 -0.294889601729545 -0.129876728697727 -0.9293929325 -0.911692600681818 0.00660088485909091 -0.957001538409091 -0.959535144545455 0.249033050356818 -0.927579552954545 -0.910390302727273 -0.191917828234091 -0.966088121363636 -0.965114905454545 0.103150699159091 0.00507754306818182 -0.0281740344795455 -0.0237074932045455 0.0490394020954545 -0.653456365681818 0.147677870113636 -0.141772366431818
